"Region or State","Ijaci MG",6.288
"Region or State","Ilicínea MG",12.141
"Region or State","Imbé de Minas MG",6.782
"Region or State","Inconfidentes MG",7.254
"Region or State","Indaiabira MG",7.527
"Region or State","Indianópolis MG",6.632
"Region or State","Ingaí MG",2.752
"Region or State","Inhapim MG",24.858
"Region or State","Inhaúma MG",6.114
"Region or State","Inimutaba MG",7.349
"Region or State","Ipaba MG",17.902
"Region or State","Ipanema MG",19.318
"Region or State","Ipatinga MG",255.266
"Region or State","Ipiaçu MG",4.260
"Region or State","Ipuiúna MG",9.991
"Region or State","Iraí de Minas MG",6.842
"Region or State","Itabira MG",116.745
"Region or State","Itabirinha MG",11.297
"Region or State","Itabirito MG",49.203
"Region or State","Itacambira MG",5.276
"Region or State","Itacarambi MG",18.350
"Region or State","Itaguara MG",13.087
"Region or State","Itaipé MG",12.489
"Region or State","Itajubá MG",95.491
"Region or State","Itamarandiba MG",34.033
"Region or State","Itamarati de Minas MG",4.295
"Region or State","Itambacuri MG",23.557
"Region or State","Itambé do Mato Dentro MG",2.261
"Region or State","Itamogi MG",10.553
"Region or State","Itamonte MG",14.998
"Region or State","Itanhandu MG",15.006
"Region or State","Itanhomi MG",12.311
"Region or State","Itaobim MG",21.566
"Region or State","Itapagipe MG",14.645
"Region or State","Itapecerica MG",22.082
"Region or State","Itapeva MG",9.338
"Region or State","Itatiaiuçu MG",10.674
"Region or State","Itaú de Minas MG",15.798
"Region or State","Itaúna MG",90.783
"Region or State","Itaverava MG",5.795
"Region or State","Itinga MG",15.012
"Region or State","Itueta MG",6.069
"Region or State","Ituiutaba MG",102.690
"Region or State","Itumirim MG",6.250
"Region or State","Iturama MG",37.277
"Region or State","Itutinga MG",3.963
"Region or State","Jaboticatubas MG",18.785
"Region or State","Jacinto MG",12.524
"Region or State","Jacuí MG",7.770
"Region or State","Jacutinga MG",24.648
"Region or State","Jaguaraçu MG",3.124
"Region or State","Jaíba MG",36.586
"Region or State","Jampruca MG",5.333
"Region or State","Janaúba MG",70.472
"Region or State","Januária MG",68.065
"Region or State","Japaraíba MG",4.206
"Region or State","Japonvar MG",8.622
"Region or State","Jeceaba MG",5.340
"Region or State","Jenipapo de Minas MG",7.531
"Region or State","Jequeri MG",12.993
"Region or State","Jequitaí MG",8.021
"Region or State","Jequitibá MG",5.310
"Region or State","Jequitinhonha MG",25.260
"Region or State","Jesuânia MG",4.899
"Region or State","Joaíma MG",15.523
"Region or State","Joanésia MG",5.222
"Region or State","João Monlevade MG",78.040
"Region or State","João Pinheiro MG",47.870
"Region or State","Joaquim Felício MG",4.573
"Region or State","Jordânia MG",10.786
"Region or State","José Gonçalves de Minas MG",4.650
"Region or State","José Raydan MG",4.738
"Region or State","Josenópolis MG",4.804
"Region or State","Juatuba MG",24.662
"Region or State","Juiz de Fora MG",550.710
"Region or State","Juramento MG",4.307
"Region or State","Juruaia MG",10.008
"Region or State","Juvenília MG",5.862
"Region or State","Ladainha MG",17.881
"Region or State","Lagamar MG",7.800
"Region or State","Lagoa da Prata MG",49.654
"Region or State","Lagoa dos Patos MG",4.285
"Region or State","Lagoa Dourada MG",12.874
"Region or State","Lagoa Formosa MG",17.962
"Region or State","Lagoa Grande MG",9.216
"Region or State","Lagoa Santa MG",58.702
"Region or State","Lajinha MG",20.241
"Region or State","Lambari MG",20.564
"Region or State","Lamim MG",3.517
"Region or State","Laranjal MG",6.770
"Region or State","Lassance MG",6.663
"Region or State","Lavras MG",99.229
"Region or State","Leandro Ferreira MG",3.297
"Region or State","Leme do Prado MG",4.974
"Region or State","Leopoldina MG",53.032
"Region or State","Liberdade MG",5.373
"Region or State","Lima Duarte MG",16.786
"Region or State","Limeira do Oeste MG",7.327
"Region or State","Lontra MG",8.881
"Region or State","Luisburgo MG",6.407
"Region or State","Luislândia MG",6.685
"Region or State","Luminárias MG",5.571
"Region or State","Luz MG",18.230
"Region or State","Machacalis MG",7.210
"Region or State","Machado MG",41.070
"Region or State","Madre de Deus de Minas MG",5.108
"Region or State","Malacacheta MG",19.209
"Region or State","Mamonas MG",6.573
"Region or State","Manga MG",19.757
"Region or State","Manhuaçu MG",85.909
"Region or State","Manhumirim MG",22.465
"Region or State","Mantena MG",28.023
"Region or State","Mar de Espanha MG",12.480
"Region or State","Maravilhas MG",7.674
"Region or State","Maria da Fé MG",14.534
"Region or State","Mariana MG",58.233
"Region or State","Marilac MG",4.286
"Region or State","Mário Campos MG",14.427
"Region or State","Maripá de Minas MG",2.934
"Region or State","Marliéria MG",4.126
"Region or State","Marmelópolis MG",2.958
"Region or State","Martinho Campos MG",13.248
"Region or State","Martins Soares MG",7.858
"Region or State","Mata Verde MG",8.363
"Region or State","Materlândia MG",4.659
"Region or State","Mateus Leme MG",29.873
"Region or State","Mathias Lobato MG",3.389
"Region or State","Matias Barbosa MG",14.196
"Region or State","Matias Cardoso MG",10.717
"Region or State","Matipó MG",18.604
"Region or State","Mato Verde MG",12.921
"Region or State","Matozinhos MG",36.382
"Region or State","Matutina MG",3.853
"Region or State","Medeiros MG",3.676
"Region or State","Medina MG",21.485
"Region or State","Mendes Pimentel MG",6.541
"Region or State","Mercês MG",10.784
"Region or State","Mesquita MG",6.038
"Region or State","Minas Novas MG",31.864
"Region or State","Minduri MG",3.960
"Region or State","Mirabela MG",13.598
"Region or State","Miradouro MG",10.718
"Region or State","Miraí MG",14.649
"Region or State","Miravânia MG",4.803
"Region or State","Moeda MG",4.903
"Region or State","Moema MG",7.406
"Region or State","Monjolos MG",2.365
"Region or State","Monsenhor Paulo MG",8.583
"Region or State","Montalvânia MG",15.875
"Region or State","Monte Alegre de Minas MG",20.728
"Region or State","Monte Azul MG",22.102
"Region or State","Monte Belo MG",13.440
"Region or State","Monte Carmelo MG",47.770
"Region or State","Monte Formoso MG",4.877
"Region or State","Monte Santo de Minas MG",21.897
"Region or State","Monte Sião MG",22.794
"Region or State","Montes Claros MG",390.212
"Region or State","Montezuma MG",7.973
"Region or State","Morada Nova de Minas MG",8.712
"Region or State","Morro da Garça MG",2.649
"Region or State","Morro do Pilar MG",3.399
"Region or State","Munhoz MG",6.327
"Region or State","Muriaé MG",106.576
"Region or State","Mutum MG",27.475
"Region or State","Muzambinho MG",21.012
"Region or State","Nacip Raydan MG",3.261
"Region or State","Nanuque MG",41.852
"Region or State","Naque MG",6.767
"Region or State","Natalândia MG",3.377
"Region or State","Natércia MG",4.807
"Region or State","Nazareno MG",8.422
"Region or State","Nepomuceno MG",26.812
"Region or State","Ninheira MG",10.261
"Region or State","Nova Belém MG",3.609
"Region or State","Nova Era MG",18.000
"Region or State","Nova Lima MG",88.672
"Region or State","Nova Módica MG",3.811
"Region or State","Nova Ponte MG",14.241
"Region or State","Nova Porteirinha MG",7.630
"Region or State","Nova Resende MG",16.313
"Region or State","Nova Serrana MG",87.260
"Region or State","Nova União MG",5.766
"Region or State","Novo Cruzeiro MG",31.760
"Region or State","Novo Oriente de Minas MG",10.773
"Region or State","Novorizonte MG",5.226
"Region or State","Olaria MG",1.935
"Region or State","Olhos-d'Água MG",5.735
"Region or State","Olímpio Noronha MG",2.700
"Region or State","Oliveira MG",41.375
"Region or State","Oliveira Fortes MG",2.182
"Region or State","Onça de Pitangui MG",3.171
"Region or State","Oratórios MG",4.673
"Region or State","Orizânia MG",7.767
"Region or State","Ouro Branco MG",37.878
"Region or State","Ouro Fino MG",33.214
"Region or State","Ouro Preto MG",73.700
"Region or State","Ouro Verde de Minas MG",6.138
"Region or State","Padre Carvalho MG",6.203
"Region or State","Padre Paraíso MG",19.859
"Region or State","Pai Pedro MG",6.150
"Region or State","Paineiras MG",4.692
"Region or State","Pains MG",8.329
"Region or State","Paiva MG",1.587
"Region or State","Palma MG",6.742
"Region or State","Palmópolis MG",6.537
"Region or State","Papagaios MG",15.144
"Region or State","Pará de Minas MG",90.306
"Region or State","Paracatu MG",90.294
"Region or State","Paraguaçu MG",21.276
"Region or State","Paraisópolis MG",20.563
"Region or State","Paraopeba MG",23.940
"Region or State","Passa Quatro MG",16.290
"Region or State","Passa Tempo MG",8.363
"Region or State","Passabém MG",1.764
"Region or State","Passa-Vinte MG",2.117
"Region or State","Passos MG",112.402
"Region or State","Patis MG",5.881
"Region or State","Patos de Minas MG",147.614
"Region or State","Patrocínio MG",87.928
"Region or State","Patrocínio do Muriaé MG",5.583
"Region or State","Paula Cândido MG",9.630
"Region or State","Paulistas MG",5.010
"Region or State","Pavão MG",8.755
"Region or State","Peçanha MG",17.817
"Region or State","Pedra Azul MG",24.648
"Region or State","Pedra Bonita MG",7.015
"Region or State","Pedra do Anta MG",3.375
"Region or State","Pedra do Indaiá MG",4.013
"Region or State","Pedra Dourada MG",2.374
"Region or State","Pedralva MG",11.652
"Region or State","Pedras de Maria da Cruz MG",11.084
"Region or State","Pedrinópolis MG",3.638
"Region or State","Pedro Leopoldo MG",62.473
"Region or State","Pedro Teixeira MG",1.840
"Region or State","Pequeri MG",3.310
"Region or State","Pequi MG",4.314
"Region or State","Perdigão MG",10.185
"Region or State","Perdizes MG",15.484
"Region or State","Perdões MG",21.129
"Region or State","Periquito MG",7.126
"Region or State","Pescador MG",4.284
"Region or State","Piau MG",2.877
"Region or State","Piedade de Caratinga MG",7.878
"Region or State","Piedade de Ponte Nova MG",4.197
"Region or State","Piedade do Rio Grande MG",4.744
"Region or State","Piedade dos Gerais MG",4.897
"Region or State","Pimenta MG",8.619
"Region or State","Pingo-d'Água MG",4.743
"Region or State","Pintópolis MG",7.516
"Region or State","Piracema MG",6.573
"Region or State","Pirajuba MG",5.396
"Region or State","Piranga MG",17.835
"Region or State","Piranguçu MG",5.454
"Region or State","Piranguinho MG",8.456
"Region or State","Pirapetinga MG",10.787
"Region or State","Pirapora MG",55.972
"Region or State","Piraúba MG",11.112
"Region or State","Pitangui MG",27.040
"Region or State","Piumhi MG",33.833
"Region or State","Planura MG",11.355
"Region or State","Poço Fundo MG",16.705
"Region or State","Poços de Caldas MG",162.379
"Region or State","Pocrane MG",8.994
"Region or State","Pompéu MG",30.943
"Region or State","Ponte Nova MG",59.814
"Region or State","Ponto Chique MG",4.187
"Region or State","Ponto dos Volantes MG",11.949
"Region or State","Porteirinha MG",38.709
"Region or State","Porto Firme MG",11.033
"Region or State","Poté MG",16.428
"Region or State","Pouso Alegre MG",142.073
"Region or State","Pouso Alto MG",6.263
"Region or State","Prados MG",8.865
"Region or State","Prata MG",27.293
"Region or State","Pratápolis MG",8.952
"Region or State","Pratinha MG",3.485
"Region or State","Presidente Bernardes MG",5.612
"Region or State","Presidente Juscelino MG",3.901
"Region or State","Presidente Kubitschek MG",3.053
"Region or State","Presidente Olegário MG",19.398
"Region or State","Prudente de Morais MG",10.287
"Region or State","Quartel Geral MG",3.493
"Region or State","Queluzito MG",1.940
"Region or State","Raposos MG",16.144
"Region or State","Raul Soares MG",24.408
"Region or State","Recreio MG",10.651
"Region or State","Reduto MG",6.973
"Region or State","Resende Costa MG",11.429
"Region or State","Resplendor MG",17.653
"Region or State","Ressaquinha MG",4.820
"Region or State","Riachinho MG",8.266
"Region or State","Riacho dos Machados MG",9.650
"Region or State","Ribeirão das Neves MG",319.310
"Region or State","Ribeirão Vermelho MG",4.008
"Region or State","Rio Acima MG",9.816
"Region or State","Rio Casca MG",14.310
"Region or State","Rio do Prado MG",5.324
"Region or State","Rio Doce MG",2.588
"Region or State","Rio Espera MG",5.986
"Region or State","Rio Manso MG",5.636
"Region or State","Rio Novo MG",9.032
"Region or State","Rio Paranaíba MG",12.364
"Region or State","Rio Pardo de Minas MG",30.578
"Region or State","Rio Piracicaba MG",14.590
"Region or State","Rio Pomba MG",17.872
"Region or State","Rio Preto MG",5.502
"Region or State","Rio Vermelho MG",13.674
"Region or State","Ritápolis MG",4.922
"Region or State","Rochedo de Minas MG",2.246
"Region or State","Rodeiro MG",7.543
"Region or State","Romaria MG",3.664
"Region or State","Rosário da Limeira MG",4.495
"Region or State","Rubelita MG",7.257
"Region or State","Rubim MG",10.304
"Region or State","Sabará MG",133.528
"Region or State","Sabinópolis MG",16.014
"Region or State","Sacramento MG",25.432
"Region or State","Salinas MG",41.098
"Region or State","Salto da Divisa MG",7.096
"Region or State","Santa Bárbara MG",29.888
"Region or State","Santa Bárbara do Leste MG",8.068
"Region or State","Santa Bárbara do Monte Verde MG",3.005
"Region or State","Santa Bárbara do Tugúrio MG",4.631
"Region or State","Santa Cruz de Minas MG",8.365
"Region or State","Santa Cruz de Salinas MG",4.408
"Region or State","Santa Cruz do Escalvado MG",5.026
"Region or State","Santa Efigênia de Minas MG",4.641
"Region or State","Santa Fé de Minas MG",4.021
"Region or State","Santa Helena de Minas MG",6.336
"Region or State","Santa Juliana MG",12.702
"Region or State","Santa Luzia MG",214.830
"Region or State","Santa Margarida MG",15.879
"Region or State","Santa Maria de Itabira MG",10.942
"Region or State","Santa Maria do Salto MG",5.400
"Region or State","Santa Maria do Suaçuí MG",14.854
"Region or State","Santa Rita de Caldas MG",9.228
"Region or State","Santa Rita de Ibitipoca MG",3.611
"Region or State","Santa Rita de Jacutinga MG",5.077
"Region or State","Santa Rita de Minas MG",6.984
"Region or State","Santa Rita do Itueto MG",5.760
"Region or State","Santa Rita do Sapucaí MG",40.941
"Region or State","Santa Rosa da Serra MG",3.357
"Region or State","Santa Vitória MG",19.250
"Region or State","Santana da Vargem MG",7.364
"Region or State","Santana de Cataguases MG",3.815
"Region or State","Santana de Pirapama MG",8.068
"Region or State","Santana do Deserto MG",4.006
"Region or State","Santana do Garambéu MG",2.381
"Region or State","Santana do Jacaré MG",4.811
"Region or State","Santana do Manhuaçu MG",8.839
"Region or State","Santana do Paraíso MG",30.943
"Region or State","Santana do Riacho MG",4.235
"Region or State","Santana dos Montes MG",3.902
"Region or State","Santo Antônio do Amparo MG",18.266
"Region or State","Santo Antônio do Aventureiro MG",3.655
"Region or State","Santo Antônio do Grama MG",4.120
"Region or State","Santo Antônio do Itambé MG",4.121
"Region or State","Santo Antônio do Jacinto MG",12.024
"Region or State","Santo Antônio do Monte MG",27.556
"Region or State","Santo Antônio do Retiro MG",7.264
"Region or State","Santo Antônio do Rio Abaixo MG",1.818
"Region or State","Santo Hipólito MG",3.261
"Region or State","Santos Dumont MG",47.558
"Region or State","São Bento Abade MG",4.981
"Region or State","São Brás do Suaçuí MG",3.693
"Region or State","São Domingos das Dores MG",5.642
"Region or State","São Domingos do Prata MG",17.805
"Region or State","São Félix de Minas MG",3.465
"Region or State","São Francisco MG",56.217
"Region or State","São Francisco de Paula MG",6.668
"Region or State","São Francisco de Sales MG",6.110
"Region or State","São Francisco do Glória MG",5.177
"Region or State","São Geraldo MG",11.372
"Region or State","São Geraldo da Piedade MG",4.329
"Region or State","São Geraldo do Baixio MG",3.788
"Region or State","São Gonçalo do Abaeté MG",6.717
"Region or State","São Gonçalo do Pará MG",11.475
"Region or State","São Gonçalo do Rio Abaixo MG",10.488
"Region or State","São Gonçalo do Rio Preto MG",3.180
"Region or State","São Gonçalo do Sapucaí MG",25.143
"Region or State","São Gotardo MG",34.107
"Region or State","São João Batista do Glória MG",7.292
"Region or State","São João da Lagoa MG",4.880
"Region or State","São João da Mata MG",2.809
"Region or State","São João da Ponte MG",25.933
"Region or State","São João das Missões MG",12.539
"Region or State","São João del Rei MG",88.902
"Region or State","São João do Manhuaçu MG",11.038
"Region or State","São João do Manteninha MG",5.591
"Region or State","São João do Oriente MG",7.925
"Region or State","São João do Pacuí MG",4.308
"Region or State","São João do Paraíso MG",23.417
"Region or State","São João Evangelista MG",16.043
"Region or State","São João Nepomuceno MG",26.227
"Region or State","São Joaquim de Bicas MG",28.624
"Region or State","São José da Barra MG",7.213
"Region or State","São José da Lapa MG",21.905
"Region or State","São José da Safira MG",4.258
"Region or State","São José da Varginha MG",4.630
"Region or State","São José do Alegre MG",4.180
"Region or State","São José do Divino MG",3.943
"Region or State","São José do Goiabal MG",5.695
"Region or State","São José do Jacuri MG",6.682
"Region or State","São José do Mantimento MG",2.738
"Region or State","São Lourenço MG",44.417
"Region or State","São Miguel do Anta MG",7.006
"Region or State","São Pedro da União MG",5.016
"Region or State","São Pedro do Suaçuí MG",5.584
"Region or State","São Pedro dos Ferros MG",8.339
"Region or State","São Romão MG",11.370
"Region or State","São Roque de Minas MG",7.005
"Region or State","São Sebastião da Bela Vista MG",5.300
"Region or State","São Sebastião da Vargem Alegre MG",2.955
"Region or State","São Sebastião do Anta MG",6.215
"Region or State","São Sebastião do Maranhão MG",10.678
"Region or State","São Sebastião do Oeste MG",6.344
"Region or State","São Sebastião do Paraíso MG",69.057
"Region or State","São Sebastião do Rio Preto MG",1.611
"Region or State","São Sebastião do Rio Verde MG",2.217
"Region or State","São Thomé das Letras MG",7.001
"Region or State","São Tiago MG",10.986
"Region or State","São Tomás de Aquino MG",7.248
"Region or State","São Vicente de Minas MG",7.487
"Region or State","Sapucaí-Mirim MG",6.678
"Region or State","Sardoá MG",6.021
"Region or State","Sarzedo MG",29.270
"Region or State","Sem-Peixe MG",2.834
"Region or State","Senador Amaral MG",5.409
"Region or State","Senador Cortes MG",2.046
"Region or State","Senador Firmino MG",7.650
"Region or State","Senador José Bento MG",1.769
"Region or State","Senador Modestino Gonçalves MG",4.523
"Region or State","Senhora de Oliveira MG",5.871
"Region or State","Senhora do Porto MG",3.598
"Region or State","Senhora dos Remédios MG",10.565
"Region or State","Sericita MG",7.391
"Region or State","Seritinga MG",1.860
"Region or State","Serra Azul de Minas MG",4.358
"Region or State","Serra da Saudade MG",822
"Region or State","Serra do Salitre MG",11.236
"Region or State","Serra dos Aimorés MG",8.744
"Region or State","Serrania MG",7.787
"Region or State","Serranópolis de Minas MG",4.682
"Region or State","Serranos MG",2.033
"Region or State","Serro MG",21.423
"Region or State","Sete Lagoas MG",229.887
"Region or State","Setubinha MG",11.717
"Region or State","Silveirânia MG",2.277
"Region or State","Silvianópolis MG",6.266
"Region or State","Simão Pereira MG",2.634
"Region or State","Simonésia MG",19.307
"Region or State","Sobrália MG",5.869
"Region or State","Soledade de Minas MG",6.014
"Region or State","Tabuleiro MG",4.052
"Region or State","Taiobeiras MG",33.040
"Region or State","Taparuba MG",3.206
"Region or State","Tapira MG",4.484
"Region or State","Tapiraí MG",1.922
"Region or State","Taquaraçu de Minas MG",4.006
"Region or State","Tarumirim MG",14.674
"Region or State","Teixeiras MG",11.770
"Region or State","Teófilo Otoni MG",140.567
"Region or State","Timóteo MG",86.794
"Region or State","Tiradentes MG",7.551
"Region or State","Tiros MG",6.912
"Region or State","Tocantins MG",16.567
"Region or State","Tocos do Moji MG",4.112
"Region or State","Toledo MG",6.111
"Region or State","Tombos MG",9.174
"Region or State","Três Corações MG",77.340
"Region or State","Três Marias MG",30.673
"Region or State","Três Pontas MG",56.408
"Region or State","Tumiritinga MG",6.632
"Region or State","Tupaciguara MG",25.269
"Region or State","Turmalina MG",19.288
"Region or State","Turvolândia MG",4.932
"Region or State","Ubá MG",109.779
"Region or State","Ubaí MG",12.324
"Region or State","Ubaporanga MG",12.523
"Region or State","Uberaba MG",318.813
"Region or State","Uberlândia MG",654.681
"Region or State","Umburatiba MG",2.736
"Region or State","Unaí MG",82.298
"Region or State","União de Minas MG",4.486
"Region or State","Uruana de Minas MG",3.336
"Region or State","Urucânia MG",10.583
"Region or State","Urucuia MG",15.266
"Region or State","Vargem Alegre MG",6.635
"Region or State","Vargem Bonita MG",2.214
"Region or State","Vargem Grande do Rio Pardo MG",4.966
"Region or State","Varginha MG",131.269
"Region or State","Varjão de Minas MG",6.662
"Region or State","Várzea da Palma MG",38.213
"Region or State","Varzelândia MG",19.690
"Region or State","Vazante MG",20.580
"Region or State","Verdelândia MG",8.967
"Region or State","Veredinha MG",5.760
"Region or State","Veríssimo MG",3.781
"Region or State","Vermelho Novo MG",4.871
"Region or State","Vespasiano MG",116.506
"Region or State","Viçosa MG",76.745
"Region or State","Vieiras MG",3.777
"Region or State","Virgem da Lapa MG",14.023
"Region or State","Virgínia MG",8.865
"Region or State","Virginópolis MG",10.820
"Region or State","Virgolândia MG",5.691
"Region or State","Visconde do Rio Branco MG",40.778
"Region or State","Volta Grande MG",5.274
"Region or State","Wenceslau Braz MG",2.618
"Region or State","Afonso Cláudio ES",32.502
"Region or State","Água Doce do Norte ES",12.094
"Region or State","Águia Branca ES",10.055
"Region or State","Alegre ES",32.236
"Region or State","Alfredo Chaves ES",14.916
"Region or State","Alto Rio Novo ES",7.888
"Region or State","Anchieta ES",27.145
"Region or State","Apiacá ES",7.920
"Region or State","Aracruz ES",93.325
"Region or State","Atilio Vivacqua ES",11.023
"Region or State","Baixo Guandu ES",31.298
"Region or State","Barra de São Francisco ES",44.244
"Region or State","Boa Esperança ES",15.244
"Region or State","Bom Jesus do Norte ES",10.136
"Region or State","Brejetuba ES",12.712
"Region or State","Cachoeiro de Itapemirim ES",206.973
"Region or State","Cariacica ES",378.915
"Region or State","Castelo ES",37.582
"Region or State","Colatina ES",121.670
"Region or State","Conceição da Barra ES",30.895
"Region or State","Conceição do Castelo ES",12.673
"Region or State","Divino de São Lourenço ES",4.669
"Region or State","Domingos Martins ES",34.239
"Region or State","Dores do Rio Preto ES",6.859
"Region or State","Ecoporanga ES",24.299
"Region or State","Fundão ES",19.585
"Region or State","Governador Lindenberg ES",12.120
"Region or State","Guaçuí ES",30.417
"Region or State","Guarapari ES",118.056
"Region or State","Ibatiba ES",24.913
"Region or State","Ibiraçu ES",12.242
"Region or State","Ibitirama ES",9.393
"Region or State","Iconha ES",13.669
"Region or State","Irupi ES",12.948
"Region or State","Itaguaçu ES",14.836
"Region or State","Itapemirim ES",33.952
"Region or State","Itarana ES",11.319
"Region or State","Iúna ES",29.423
"Region or State","Jaguaré ES",28.126
"Region or State","Jerônimo Monteiro ES",11.792
"Region or State","João Neiva ES",16.946
"Region or State","Laranja da Terra ES",11.428
"Region or State","Linhares ES",160.765
"Region or State","Mantenópolis ES",14.966
"Region or State","Marataízes ES",37.535
"Region or State","Marechal Floriano ES",15.910
"Region or State","Marilândia ES",12.224
"Region or State","Mimoso do Sul ES",27.329
"Region or State","Montanha ES",19.138
"Region or State","Mucurici ES",5.897
"Region or State","Muniz Freire ES",18.994
"Region or State","Muqui ES",15.533
"Region or State","Nova Venécia ES",49.932
"Region or State","Pancas ES",23.273
"Region or State","Pedro Canário ES",25.916
"Region or State","Pinheiros ES",26.309
"Region or State","Piúma ES",20.395
"Region or State","Ponto Belo ES",7.670
"Region or State","Presidente Kennedy ES",11.221
"Region or State","Rio Bananal ES",19.038
"Region or State","Rio Novo do Sul ES",12.020
"Region or State","Santa Leopoldina ES",12.883
"Region or State","Santa Maria de Jetibá ES",38.290
"Region or State","Santa Teresa ES",23.585
"Region or State","São Domingos do Norte ES",8.652
"Region or State","São Gabriel da Palha ES",35.785
"Region or State","São José do Calçado ES",11.000
"Region or State","São Mateus ES",122.668
"Region or State","São Roque do Canaã ES",12.283
"Region or State","Serra ES",476.428
"Region or State","Sooretama ES",27.409
"Region or State","Vargem Alta ES",20.944
"Region or State","Venda Nova do Imigrante ES",23.313
"Region or State","Viana ES",73.318
"Region or State","Vila Pavão ES",9.320
"Region or State","Vila Valério ES",14.635
"Region or State","Vila Velha ES",465.690
"Region or State","Vitória ES",352.104
"Region or State","Angra dos Reis RJ",184.940
"Region or State","Aperibé RJ",10.882
"Region or State","Araruama RJ",120.948
"Region or State","Areal RJ",11.879
"Region or State","Armação dos Búzios RJ",30.439
"Region or State","Arraial do Cabo RJ",28.866
"Region or State","Barra do Piraí RJ",96.568
"Region or State","Barra Mansa RJ",179.697
"Region or State","Belford Roxo RJ",479.386
"Region or State","Bom Jardim RJ",26.126
"Region or State","Bom Jesus do Itabapoana RJ",35.896
"Region or State","Cabo Frio RJ",204.486
"Region or State","Cachoeiras de Macacu RJ",55.967
"Region or State","Cambuci RJ",14.849
"Region or State","Campos dos Goytacazes RJ",480.648
"Region or State","Cantagalo RJ",19.792
"Region or State","Carapebus RJ",14.713
"Region or State","Cardoso Moreira RJ",12.578
"Region or State","Carmo RJ",18.074
"Region or State","Casimiro de Abreu RJ",39.414
"Region or State","Comendador Levy Gasparian RJ",8.245
"Region or State","Conceição de Macabu RJ",22.006
"Region or State","Cordeiro RJ",20.965
"Region or State","Duas Barras RJ",11.096
"Region or State","Duque de Caxias RJ",878.402
"Region or State","Engenheiro Paulo de Frontin RJ",13.566
"Region or State","Guapimirim RJ",55.626
"Region or State","Iguaba Grande RJ",25.354
"Region or State","Itaboraí RJ",227.168
"Region or State","Itaguaí RJ",117.374
"Region or State","Italva RJ",14.489
"Region or State","Itaocara RJ",22.824
"Region or State","Itaperuna RJ",98.521
"Region or State","Itatiaia RJ",29.996
"Region or State","Japeri RJ",99.141
"Region or State","Laje do Muriaé RJ",7.341
"Region or State","Macaé RJ",229.624
"Region or State","Macuco RJ",5.380
"Region or State","Magé RJ",233.634
"Region or State","Mangaratiba RJ",40.008
"Region or State","Maricá RJ",143.111
"Region or State","Mendes RJ",18.086
"Region or State","Mesquita RJ",170.473
"Region or State","Miguel Pereira RJ",24.829
"Region or State","Miracema RJ",26.724
"Region or State","Natividade RJ",15.040
"Region or State","Nilópolis RJ",158.299
"Region or State","Niterói RJ",495.470
"Region or State","Nova Friburgo RJ",184.460
"Region or State","Nova Iguaçu RJ",806.177
"Region or State","Paracambi RJ",49.120
"Region or State","Paraíba do Sul RJ",42.159
"Region or State","Parati RJ",39.965
"Region or State","Paty do Alferes RJ",26.758
"Region or State","Petrópolis RJ",298.017
"Region or State","Pinheiral RJ",23.691
"Region or State","Piraí RJ",27.579
"Region or State","Porciúncula RJ",18.293
"Region or State","Porto Real RJ",17.970
"Region or State","Quatis RJ",13.415
"Region or State","Queimados RJ",142.709
"Region or State","Quissamã RJ",22.261
"Region or State","Resende RJ",124.316
"Region or State","Rio Bonito RJ",57.284
"Region or State","Rio Claro RJ",17.768
"Region or State","Rio das Flores RJ",8.838
"Region or State","Rio das Ostras RJ",127.171
"Region or State","Rio de Janeiro RJ",6.453.682
"Region or State","Santa Maria Madalena RJ",10.253
"Region or State","Santo Antônio de Pádua RJ",41.108
"Region or State","São Fidélis RJ",37.710
"Region or State","São Francisco de Itabapoana RJ",41.343
"Region or State","São Gonçalo RJ",1.031.903
"Region or State","São João da Barra RJ",34.273
"Region or State","São João de Meriti RJ",460.711
"Region or State","São José de Ubá RJ",7.175
"Region or State","São José do Vale do Rio Preto RJ",20.812
"Region or State","São Pedro da Aldeia RJ",95.318
"Region or State","São Sebastião do Alto RJ",9.033
"Region or State","Sapucaia RJ",17.608
"Region or State","Saquarema RJ",80.915
"Region or State","Seropédica RJ",82.090
"Region or State","Silva Jardim RJ",21.336
"Region or State","Sumidouro RJ",15.099
"Region or State","Tanguá RJ",32.140
"Region or State","Teresópolis RJ",171.482
"Region or State","Trajano de Morais RJ",10.348
"Region or State","Três Rios RJ",78.998
"Region or State","Valença RJ",73.445
"Region or State","Varre-Sai RJ",9.966
"Region or State","Vassouras RJ",35.275
"Region or State","Volta Redonda RJ",262.259
"Region or State","Adamantina SP",35.001
"Region or State","Adolfo SP",3.631
"Region or State","Aguaí SP",34.530
"Region or State","Águas da Prata SP",7.984
"Region or State","Águas de Lindóia SP",18.212
"Region or State","Águas de Santa Bárbara SP",5.911
"Region or State","Águas de São Pedro SP",3.073
"Region or State","Agudos SP",36.339
"Region or State","Alambari SP",5.460
"Region or State","Alfredo Marcondes SP",4.083
"Region or State","Altair SP",4.035
"Region or State","Altinópolis SP",16.159
"Region or State","Alto Alegre SP",4.183
"Region or State","Alumínio SP",17.924
"Region or State","Álvares Florence SP",3.883
"Region or State","Álvares Machado SP",24.568
"Region or State","Álvaro de Carvalho SP",4.984
"Region or State","Alvinlândia SP",3.153
